Load address: $5000 Init address: $5FB2 Play address: $5012
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   649 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) 80 .... ... | .... .. ... . |
|   650 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   651 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   652 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   653 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   654 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   655 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   656 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   657 | 3A8C (A-5 C5) .. 0000 ... | 2BD6 (E-5 C0) .. 0000 ... | 1F04 (A#4 BA) .. 0000 ... | .... .. ... . |
|   658 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   659 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   660 | 1A13  G-4 B7  41 064B ... | 1388  D-4 B2  41 064B ... | 0751  A-2 A1  41 099F 158 | .... .. ... . |
|   661 | 3426 (G-5 C3) 80 .... ... | 2710 (D-5 BE) 80 .... ... | ....  ... ..  .. .... 16E | .... .. ... . |
|   662 | 1A13 (G-4 B7) .. .... ... | 1388 (D-4 B2) .. .... ... | ....  ... ..  .. .... 184 | .... .. ... . |
|   663 | 3426 (G-5 C3) 40 .... ... | 2710 (D-5 BE) 40 .... ... | ....  ... ..  40 0000 19A | .... .. ... . |
|   664 | 1A13 (G-4 B7) .. .... ... | 1388 (D-4 B2) .. .... ... | ....  ... ..  .. .... 1B0 | .... .. ... . |
|   665 | 3426 (G-5 C3) .. .... ... | 2710 (D-5 BE) .. .... ... | ....  ... ..  .. .... 1C6 | .... .. ... . |
|   666 | 1A13 (G-4 B7) .. .... ... | 1388 (D-4 B2) .. .... ... | 07C1  A#2 A2  41 099F ... | .... .. ... . |
|   667 | 3426 (G-5 C3) .. .... ... | 2710 (D-5 BE) .. .... ... | ....  ... ..  .. .... 1DC | .... .. ... . |
|   668 | 1A13 (G-4 B7) .. .... ... | 1388 (D-4 B2) .. .... ... | ....  ... ..  .. .... 1F2 | .... .. ... . |
|   669 | 3426 (G-5 C3) .. .... ... | 2710 (D-5 BE) .. 0000 ... | ....  ... ..  40 0000 108 | .... .. ... . |
|   670 | 1A13 (G-4 B7) .. .... ... | 1388 (D-4 B2) .. .... ... | ....  ... ..  .. .... 11E | .... .. ... . |
|   671 | 3426 (G-5 C3) .. .... ... | 2710 (D-5 BE) .. .... ... | ....  ... ..  .. .... 134 | .... .. ... . |
|   672 | 1A13 (G-4 B7) .. .... ... | ....  ... ..  .. 064B ... | 02BD  E-1 90  41 099F ... | .... .. ... . |
|   673 | 3426 (G-5 C3) .. .... ... | ....  ... ..  80 .... ... | ....  ... ..  .. .... 14A | .... .. ... . |
|   674 | 1A13 (G-4 B7) .. .... ... | 1388 (D-4 B2) .. .... ... | ....  ... ..  .. .... 160 | .... .. ... . |
|   675 | 3426 (G-5 C3) .. 0000 ... | 2710 (D-5 BE) 40 0000 ... | ....  ... ..  .. .... 176 | .... .. ... . |
|   676 | 1A13 (G-4 B7) .. .... ... | 1388 (D-4 B2) .. .... ... | ....  ... ..  .. .... 18C | .... .. ... . |
|   677 | 3426 (G-5 C3) .. .... ... | 2710 (D-5 BE) .. .... ... | ....  ... ..  .. .... 1A2 | .... .. ... . |
|   678 | 1D46  A-4 B9  41 064B ... | 15EB  E-4 B4  41 064B ... | ....  ... ..  .. .... 1B8 | .... .. ... . |
|   679 | 3A8C (A-5 C5) 80 .... ... | 2BD6 (E-5 C0) 80 .... ... | ....  ... ..  .. .... 1CE | .... .. ... . |
|   680 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1E4 | .... .. ... . |
|   681 | 3A8C (A-5 C5) 40 0000 ... | 2BD6 (E-5 C0) 40 0000 ... | ....  ... ..  .. .... 1FA | .... .. ... . |
|   682 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 110 | .... .. ... . |
|   683 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 126 | .... .. ... . |
|   684 | 1D46  A-4 B9  41 064B ... | 15EB  E-4 B4  41 064B ... | ....  ... ..  .. .... 13C | .... .. ... . |
|   685 | 3A8C (A-5 C5) 80 .... ... | 2BD6 (E-5 C0) 80 .... ... | ....  ... ..  .. .... 152 | .... .. ... . |
|   686 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 168 | .... .. ... . |
|   687 | 3A8C (A-5 C5) 40 .... ... | 2BD6 (E-5 C0) 40 .... ... | ....  ... ..  40 0000 17E | .... .. ... . |
|   688 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 194 | .... .. ... . |
|   689 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 1AA | .... .. ... . |
|   690 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 057B  E-2 9C  41 099F ... | .... .. ... . |
|   691 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 1C0 | .... .. ... . |
|   692 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1D6 | .... .. ... . |
|   693 | 3A8C (A-5 C5) .. 0000 ... | 2BD6 (E-5 C0) .. 0000 ... | ....  ... ..  40 0000 1EC | .... .. ... . |
|   694 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 102 | .... .. ... . |
|   695 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 118 | .... .. ... . |
|   696 | 1D46  A-4 B9  41 064B ... | 15EB  E-4 B4  41 064B ... | 0F82  A#3 AE  81 0A09 200 | .... .. ... . |
|   697 | 3A8C (A-5 C5) 80 .... ... | 2BD6 (E-5 C0) 80 .... ... | 1F04 (A#4 BA) 80 .... ... | .... .. ... . |
|   698 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   699 | 3A8C (A-5 C5) 40 .... ... | 2BD6 (E-5 C0) 40 .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   700 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   701 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   702 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   703 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   704 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   705 | 3A8C (A-5 C5) .. 0000 ... | 2BD6 (E-5 C0) .. 0000 ... | 1F04 (A#4 BA) .. 0000 ... | .... .. ... . |
|   706 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   707 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   708 | 1A13  G-4 B7  41 064B ... | 15EB  E-4 B4  41 064B ... | 02BD  E-1 90  41 099F 118 | .... .. ... . |
|   709 | 3426 (G-5 C3) 80 .... ... | 2BD6 (E-5 C0) 80 .... ... | ....  ... ..  .. .... 12E | .... .. ... . |
|   710 | 1A13 (G-4 B7) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 144 | .... .. ... . |
|   711 | 3426 (G-5 C3) 40 .... ... | 2BD6 (E-5 C0) 40 .... ... | ....  ... ..  .. .... 15A | .... .. ... . |
|   712 | 1A13 (G-4 B7) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 170 | .... .. ... . |
|   713 | 3426 (G-5 C3) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 186 | .... .. ... . |
|   714 | 1A13 (G-4 B7) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 19C | .... .. ... . |
|   715 | 3426 (G-5 C3) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 1B2 | .... .. ... . |
|   716 | 1A13 (G-4 B7) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1C8 | .... .. ... . |
|   717 | 3426 (G-5 C3) .. 0000 ... | 2BD6 (E-5 C0) .. 0000 ... | ....  ... ..  40 0000 1DE | .... .. ... . |
|   718 | 1A13 (G-4 B7) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1F4 | .... .. ... . |
|   719 | 3426 (G-5 C3) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 10A | .... .. ... . |
|   720 | 1D46  A-4 B9  41 064B ... | 15EB  E-4 B4  41 064B ... | 02BD  E-1 90  41 099F ... | .... .. ... . |
|   721 | 3A8C (A-5 C5) 80 .... ... | 2BD6 (E-5 C0) 80 .... ... | ....  ... ..  .. .... 120 | .... .. ... . |
|   722 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 136 | .... .. ... . |
|   723 | 3A8C (A-5 C5) 40 0000 ... | 2BD6 (E-5 C0) 40 .... ... | ....  ... ..  .. .... 14C | .... .. ... . |
|   724 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 162 | .... .. ... . |
|   725 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 178 | .... .. ... . |
|   726 | 1A13  G-4 B7  41 064B ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 18E | .... .. ... . |
|   727 | 3426 (G-5 C3) 80 .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 1A4 | .... .. ... . |
|   728 | 1A13 (G-4 B7) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1BA | .... .. ... . |
|   729 | 3426 (G-5 C3) 40 0000 ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 1D0 | .... .. ... . |
|   730 | 1A13 (G-4 B7) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1E6 | .... .. ... . |
|   731 | 3426 (G-5 C3) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 1FC | .... .. ... . |
|   732 | 1D46  A-4 B9  41 064B ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 112 | .... .. ... . |
|   733 | 3A8C (A-5 C5) 80 .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 128 | .... .. ... . |
|   734 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 13E | .... .. ... . |
|   735 | 3A8C (A-5 C5) 40 .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 154 | .... .. ... . |
|   736 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 16A | .... .. ... . |
|   737 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 180 | .... .. ... . |
|   738 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 196 | .... .. ... . |
|   739 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 1AC | .... .. ... . |
|   740 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1C2 | .... .. ... . |
|   741 | 3A8C (A-5 C5) .. 0000 ... | 2BD6 (E-5 C0) .. 0000 ... | ....  ... ..  40 0000 1D8 | .... .. ... . |
|   742 | 1D46 (A-4 B9) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1EE | .... .. ... . |
|   743 | 3A8C (A-5 C5) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 104 | .... .. ... . |
|   744 | AF58  E-7 D8  15 0DFB ... | ....  ... ..  .. 064B ... | 0F82  A#3 AE  81 0A09 200 | .... .. ... . |
|   745 | 1000 (B-3 AF) 80 .... ... | ....  ... ..  80 .... ... | 1F04 (A#4 BA) 80 .... ... | .... .. ... . |
|   746 | AF58 (E-7 D8) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   747 | 1000 (B-3 AF) 14 .... ... | 2BD6 (E-5 C0) 40 .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   748 | AF58 (E-7 D8) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   749 | 1000 (B-3 AF) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   750 | AF58 (E-7 D8) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   751 | 1000 (B-3 AF) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   752 | AF58 (E-7 D8) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   753 | 1000 (B-3 AF) .. 0000 ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. 0000 ... | .... .. ... . |
|   754 | AF58 (E-7 D8) .. .... ... | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   755 | 1000 (B-3 AF) .. .... ... | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   756 | 7518  A-6 D1  15 0DFB ... | 15EB (E-4 B4) .. .... ... | 04E2  D-2 9A  41 099F 104 | .... .. ... . |
|   757 | EA30 (A-7 DD) 80 .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 11A | .... .. ... . |
|   758 | 7518 (A-6 D1) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 130 | .... .. ... . |
|   759 | EA30 (A-7 DD) 14 .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  40 0000 146 | .... .. ... . |
|   760 | 7518 (A-6 D1) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 15C | .... .. ... . |
|   761 | EA30 (A-7 DD) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 172 | .... .. ... . |
|   762 | 7518 (A-6 D1) .. .... ... | 15EB (E-4 B4) .. .... ... | 057B  E-2 9C  41 099F ... | .... .. ... . |
|   763 | EA30 (A-7 DD) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 188 | .... .. ... . |
|   764 | 7518 (A-6 D1) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 19E | .... .. ... . |
|   765 | EA30 (A-7 DD) .. 0000 ... | 2BD6 (E-5 C0) .. 0000 ... | ....  ... ..  40 0000 1B4 | .... .. ... . |
|   766 | 7518 (A-6 D1) .. .... ... | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1CA | .... .. ... . |
|   767 | EA30 (A-7 DD) .. .... ... | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 1E0 | .... .. ... . |
|   768 | 1388  D-4 B2  81 0A09 200 | 4115  B-5 C7  43 0FC4 200 | 03A9  A-1 95  41 099F ... | .... .. ... . |
|   769 | 2710 (D-5 BE) 80 .... ... | ....  ... ..  80 .... ... | ....  ... ..  .. .... 1F6 | .... .. ... . |
|   770 | 1388 (D-4 B2) .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 10C | .... .. ... . |
|   771 | 2710 (D-5 BE) .. 0000 ... | ....  ... ..  42 0000 ... | ....  ... ..  .. .... 122 | .... .. ... . |
|   772 | 1388 (D-4 B2) .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 138 | .... .. ... . |
|   773 | 2710 (D-5 BE) .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 14E | .... .. ... . |
|   774 | 1D46  A-4 B9  41 295F 900 | 4381  B-5 C7  43 0FC4 ... | ....  ... ..  .. .... 164 | .... .. ... . |
|   775 | ....  ... ..  .. .... 9E0 | ....  ... ..  80 .... ... | ....  ... ..  .. .... 17A | .... .. ... . |
|   776 | ....  ... ..  .. .... AC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 190 | .... .. ... . |
|   777 | ....  ... ..  40 0000 BA0 | ....  ... ..  42 0000 ... | ....  ... ..  .. .... 1A6 | .... .. ... . |
|   778 | ....  ... ..  .. .... C80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 1BC | .... .. ... . |
|   779 | ....  ... ..  .. .... D60 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 1D2 | .... .. ... . |
|   780 | 1D46  A-4 B9  41 295F ... | 4341  B-5 C7  43 0FC4 ... | ....  ... ..  .. .... 1E8 | .... .. ... . |
|   781 | ....  ... ..  .. .... E40 | ....  ... ..  80 .... ... | ....  ... ..  .. .... 1FE | .... .. ... . |
|   782 | ....  ... ..  .. .... D60 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 114 | .... .. ... . |
|   783 | ....  ... ..  .. .... C80 | ....  ... ..  42 0000 ... | ....  ... ..  40 0000 12A | .... .. ... . |
|   784 | ....  ... ..  .. .... BA0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 140 | .... .. ... . |
|   785 | ....  ... ..  .. .... AC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 156 | .... .. ... . |
|   786 | ....  ... ..  .. .... 9E0 | 4341  B-5 C7  43 0FC4 ... | 0751  A-2 A1  41 099F ... | .... .. ... . |
|   787 | ....  ... ..  .. .... 900 | ....  ... ..  80 .... ... | ....  ... ..  .. .... 16C | .... .. ... . |
|   788 | ....  ... ..  .. .... 820 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 182 | .... .. ... . |
|   789 | ....  ... ..  40 0000 900 | ....  ... ..  42 0000 ... | ....  ... ..  40 0000 198 | .... .. ... . |
|   790 | ....  ... ..  .. .... 9E0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 1AE | .... .. ... . |
|   791 | ....  ... ..  .. .... AC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 1C4 | .... .. ... . |
|   792 | 1D46  A-4 B9  41 295F ... | 15EB  E-4 B4  41 064B 180 | 0F82  A#3 AE  81 0A09 200 | .... .. ... . |
|   793 | ....  ... ..  .. .... BA0 | 2BD6 (E-5 C0) 80 .... ... | 1F04 (A#4 BA) 80 .... ... | .... .. ... . |
|   794 | ....  ... ..  .. .... C80 | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   795 | ....  ... ..  .. .... D60 | 2BD6 (E-5 C0) 40 .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   796 | ....  ... ..  .. .... E40 | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   797 | ....  ... ..  .. .... D60 | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   798 | ....  ... ..  .. .... C80 | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   799 | ....  ... ..  .. .... BA0 | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   800 | ....  ... ..  .. .... AC0 | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   801 | ....  ... ..  40 0000 9E0 | 2BD6 (E-5 C0) .. 0000 ... | 1F04 (A#4 BA) .. 0000 ... | .... .. ... . |
|   802 | ....  ... ..  .. .... 900 | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   803 | ....  ... ..  .. .... 820 | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   804 | 1D46  A-4 B9  41 295F ... | 15EB  E-4 B4  41 064B ... | 03A9  A-1 95  41 099F 1C4 | .... .. ... . |
|   805 | ....  ... ..  .. .... 900 | 2BD6 (E-5 C0) 80 .... ... | ....  ... ..  .. .... 1DA | .... .. ... . |
|   806 | ....  ... ..  .. .... 9E0 | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1F0 | .... .. ... . |
|   807 | ....  ... ..  .. .... AC0 | 2BD6 (E-5 C0) 40 .... ... | ....  ... ..  .. .... 106 | .... .. ... . |
|   808 | ....  ... ..  .. .... BA0 | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 11C | .... .. ... . |
|   809 | ....  ... ..  .. .... C80 | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 132 | .... .. ... . |
|   810 | ....  ... ..  .. .... D60 | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 148 | .... .. ... . |
|   811 | ....  ... ..  .. .... E40 | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 15E | .... .. ... . |
|   812 | ....  ... ..  .. .... D60 | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 174 | .... .. ... . |
|   813 | ....  ... ..  40 0000 C80 | 2BD6 (E-5 C0) .. 0000 ... | ....  ... ..  40 0000 18A | .... .. ... . |
|   814 | ....  ... ..  .. .... BA0 | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 1A0 | .... .. ... . |
|   815 | ....  ... ..  .. .... AC0 | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 1B6 | .... .. ... . |
|   816 | 1D46  A-4 B9  41 295F ... | 1739  F-4 B5  41 064B ... | 03A9  A-1 95  41 099F ... | .... .. ... . |
|   817 | 1D7D (+ 0037) .. .... 9E0 | 2E72 (F-5 C1) 80 .... ... | ....  ... ..  .. .... 1CC | .... .. ... . |
|   818 | 1DB4 (+ 0037) .. .... 900 | 1739 (F-4 B5) .. .... ... | ....  ... ..  .. .... 1E2 | .... .. ... . |
|   819 | 1DEB (+ 0037) .. .... 820 | 2E72 (F-5 C1) 40 .... ... | ....  ... ..  .. .... 1F8 | .... .. ... . |
|   820 | ....  ... ..  .. .... 900 | 1739 (F-4 B5) .. .... ... | ....  ... ..  .. .... 10E | .... .. ... . |
|   821 | 1DB4 (- 0037) .. .... 9E0 | 2E72 (F-5 C1) .. .... ... | ....  ... ..  .. .... 124 | .... .. ... . |
|   822 | 1D7D (- 0037) .. .... AC0 | 1739 (F-4 B5) .. .... ... | ....  ... ..  .. .... 13A | .... .. ... . |
|   823 | 1D46 (- 0037) .. .... BA0 | 2E72 (F-5 C1) .. .... ... | ....  ... ..  .. .... 150 | .... .. ... . |
|   824 | ....  ... ..  .. .... C80 | 1739 (F-4 B5) .. .... ... | ....  ... ..  .. .... 166 | .... .. ... . |
|   825 | 1D7D (+ 0037) .. .... D60 | 2E72 (F-5 C1) .. .... ... | ....  ... ..  .. .... 17C | .... .. ... . |
|   826 | 1DB4 (+ 0037) .. .... E40 | 1739 (F-4 B5) .. .... ... | ....  ... ..  .. .... 192 | .... .. ... . |
|   827 | 1DEB (+ 0037) .. .... D60 | 2E72 (F-5 C1) .. .... ... | ....  ... ..  .. .... 1A8 | .... .. ... . |
|   828 | ....  ... ..  .. .... C80 | 1739 (F-4 B5) .. .... ... | ....  ... ..  .. .... 1BE | .... .. ... . |
|   829 | 1DB4 (- 0037) .. .... BA0 | 2E72 (F-5 C1) .. .... ... | ....  ... ..  .. .... 1D4 | .... .. ... . |
|   830 | 1D7D (- 0037) .. .... AC0 | 1739 (F-4 B5) .. .... ... | ....  ... ..  .. .... 1EA | .... .. ... . |
|   831 | 1D46 (- 0037) .. .... 9E0 | 2E72 (F-5 C1) .. 0000 ... | ....  ... ..  .. .... 100 | .... .. ... . |
|   832 | ....  ... ..  .. .... 900 | 1739 (F-4 B5) .. .... ... | ....  ... ..  .. .... 116 | .... .. ... . |
|   833 | 1D7D (+ 0037) .. .... 820 | 2E72 (F-5 C1) .. .... ... | ....  ... ..  .. .... 12C | .... .. ... . |
|   834 | 1DB4 (+ 0037) .. .... 900 | 15EB  E-4 B4  41 064B ... | ....  ... ..  .. .... 142 | .... .. ... . |
|   835 | 1DEB (+ 0037) .. .... 9E0 | 2BD6 (E-5 C0) 80 .... ... | ....  ... ..  .. .... 158 | .... .. ... . |
|   836 | ....  ... ..  .. .... AC0 | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 16E | .... .. ... . |
|   837 | 1DB4 (- 0037) 40 0000 BA0 | 2BD6 (E-5 C0) 40 .... ... | ....  ... ..  40 0000 184 | .... .. ... . |
|   838 | 1D7D (- 0037) .. .... C80 | 15EB (E-4 B4) .. .... ... | ....  ... ..  .. .... 19A | .... .. ... . |
|   839 | 1D46 (- 0037) .. .... D60 | 2BD6 (E-5 C0) .. .... ... | ....  ... ..  .. .... 1B0 | .... .. ... . |
|   840 | 1D46  A-4 B9  41 295F ... | 15EB (E-4 B4) .. .... ... | 0F82  A#3 AE  81 0A09 200 | .... .. ... . |
|   841 | ....  ... ..  .. .... E40 | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) 80 .... ... | .... .. ... . |
|   842 | ....  ... ..  .. .... D60 | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
|   843 | ....  ... ..  .. .... C80 | 2BD6 (E-5 C0) .. .... ... | 1F04 (A#4 BA) .. .... ... | .... .. ... . |
|   844 | ....  ... ..  .. .... BA0 | 15EB (E-4 B4) .. .... ... | 0F82 (A#3 AE) .. .... ... | .... .. ... . |
