Load address: $A000 Init address: $C000 Play address: $C020
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   537 | 28E5 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   538 | 2925 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   539 | 2965 (+ 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   540 | 29A5 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   541 | 29E5 (+ 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   542 | 2A25 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   543 | 29E5 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   544 | 29A5 (- 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   545 | 2965 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   546 | 2925 (- 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   547 | 28E5 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   548 | 2925 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   549 | 2965 (+ 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   550 | 29A5 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   551 | 29E5 (+ 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   552 | 2A25 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   553 | 29E5 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   554 | 29A5 (- 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   555 | 2965 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   556 | 2925 (- 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   557 | 28E5 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   558 | 2925 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   559 | 2965 (+ 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   560 | 29A5 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   561 | 29E5 (+ 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   562 | 2A25 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   563 | 29E5 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   564 | 29A5 (- 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   565 | 2965 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   566 | 2925 (- 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   567 | 28E5 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   568 | 2925 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   569 | 2965 (+ 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   570 | 29A5 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   571 | 29E5 (+ 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   572 | 2A25 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   573 | 29E5 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   574 | 29A5 (- 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   575 | 2965 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   576 | 2925 (- 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   577 | 28E5 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   578 | 2925 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   579 | 2965 (+ 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   580 | 29A5 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   581 | 29E5 (+ 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   582 | 2A25 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   583 | 24E1 (C#5 BD) .. .... 660 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   584 | ....  ... ..  .. .... 680 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   585 | ....  ... ..  .. .... 6A0 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   586 | ....  ... ..  .. .... 6C0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   587 | 24A1 (- 0040) .. .... 6E0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   588 | ....  ... ..  .. .... 700 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   589 | 2461 (- 0040) .. .... 720 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   590 | 24A1 (+ 0040) .. .... 740 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   591 | 24E1 (+ 0040) .. .... 760 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   592 | 2521 (+ 0040) .. .... 780 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   593 | 2561 (+ 0040) .. .... 7A0 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   594 | 25A1 (+ 0040) .. .... 7C0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   595 | 2561 (- 0040) .. .... 7E0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   596 | 2521 (- 0040) .. .... 800 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   597 | 24E1 (- 0040) .. .... 820 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   598 | 24A1 (- 0040) .. .... 840 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   599 | 2461 (- 0040) .. .... 860 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   600 | 24A1 (+ 0040) .. .... 880 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   601 | 24E1 (+ 0040) .. .... 8A0 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   602 | 2521 (+ 0040) .. .... 8C0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   603 | 2561 (+ 0040) .. .... 8E0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   604 | 25A1 (+ 0040) .. .... 900 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   605 | 2561 (- 0040) .. .... 920 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   606 | 2521 (- 0040) .. .... 940 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   607 | 24E1 (- 0040) .. .... 960 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   608 | 24A1 (- 0040) .. .... 980 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   609 | 2461 (- 0040) .. .... 9A0 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   610 | 24A1 (+ 0040) .. .... 9C0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   611 | 24E1 (+ 0040) .. .... 9E0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   612 | 2521 (+ 0040) .. .... A00 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   613 | 2561 (+ 0040) .. .... A20 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   614 | 25A1 (+ 0040) .. .... A40 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   615 | 2561 (- 0040) .. .... A60 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   616 | 2521 (- 0040) .. .... A80 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   617 | 24E1 (- 0040) .. .... AA0 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   618 | 24A1 (- 0040) .. .... AC0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   619 | 2461 (- 0040) .. .... AE0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   620 | 24A1 (+ 0040) .. .... B00 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   621 | 24E1 (+ 0040) .. .... B20 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   622 | 2521 (+ 0040) .. .... B40 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   623 | 2561 (+ 0040) .. .... B60 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   624 | 25A1 (+ 0040) .. .... B80 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   625 | 2561 (- 0040) .. .... BA0 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   626 | 2521 (- 0040) .. .... BC0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   627 | 24E1 (- 0040) .. .... BE0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   628 | 24A1 (- 0040) .. .... C00 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   629 | 2461 (- 0040) .. .... C20 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   630 | 24A1 (+ 0040) .. .... C40 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   631 | 24E1 (+ 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   632 | 2521 (+ 0040) .. .... C20 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   633 | 2561 (+ 0040) .. .... C00 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   634 | 25A1 (+ 0040) .. .... BE0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   635 | 2561 (- 0040) .. .... BC0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   636 | 2521 (- 0040) .. .... BA0 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   637 | 24E1 (- 0040) .. .... B80 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   638 | 24A1 (- 0040) .. .... B60 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   639 | 2461 (- 0040) .. .... B40 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   640 | 24A1 (+ 0040) .. .... B20 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   641 | 24E1 (+ 0040) .. .... B00 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   642 | 2521 (+ 0040) .. .... AE0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   643 | 2561 (+ 0040) .. .... AC0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   644 | 25A1 (+ 0040) .. .... AA0 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   645 | 2561 (- 0040) .. .... A80 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   646 | 2521 (- 0040) .. .... A60 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   647 | 24E1 (- 0040) .. .... A40 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   648 | 24A1 (- 0040) .. .... A20 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   649 | 2461 (- 0040) .. .... A00 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   650 | 24A1 (+ 0040) .. .... 9E0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   651 | 24E1 (+ 0040) .. .... 9C0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   652 | 2521 (+ 0040) .. .... 9A0 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   653 | 2561 (+ 0040) .. .... 980 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   654 | 25A1 (+ 0040) .. .... 960 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   655 | 2561 (- 0040) .. .... 940 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   656 | 2521 (- 0040) .. .... 920 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   657 | 24E1 (- 0040) .. .... 900 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   658 | 24A1 (- 0040) .. .... 8E0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   659 | 2461 (- 0040) .. .... 8C0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   660 | 24A1 (+ 0040) .. .... 8A0 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   661 | 24E1 (+ 0040) .. .... 880 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   662 | 2521 (+ 0040) .. .... 860 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   663 | 2561 (+ 0040) .. .... 840 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   664 | 25A1 (+ 0040) .. .... 820 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   665 | 2561 (- 0040) .. .... 800 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   666 | 2521 (- 0040) .. .... 7E0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   667 | 24E1 (- 0040) .. .... 7C0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   668 | 24A1 (- 0040) .. .... 7A0 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   669 | 2461 (- 0040) .. .... 780 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   670 | 24A1 (+ 0040) .. .... 760 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   671 | 24E1 (+ 0040) .. .... 740 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   672 | 2521 (+ 0040) .. .... 720 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   673 | 2561 (+ 0040) .. .... 700 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   674 | 25A1 (+ 0040) .. .... 6E0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   675 | 2561 (- 0040) .. .... 6C0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   676 | 2521 (- 0040) .. .... 6A0 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   677 | 24E1 (- 0040) .. .... 680 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   678 | 24A1 (- 0040) .. .... 660 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   679 | 2461 (- 0040) .. .... 640 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   680 | 24A1 (+ 0040) .. .... 620 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   681 | 24E1 (+ 0040) .. .... 600 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   682 | 2521 (+ 0040) .. .... 5E0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   683 | 2561 (+ 0040) .. .... 5C0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   684 | 25A1 (+ 0040) .. .... 5A0 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   685 | 2561 (- 0040) .. .... 580 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   686 | 2521 (- 0040) .. .... 560 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   687 | 24E1 (- 0040) .. .... 540 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   688 | 24A1 (- 0040) .. .... 520 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   689 | 2461 (- 0040) .. .... 500 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   690 | 24A1 (+ 0040) .. .... 4E0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   691 | 24E1 (+ 0040) .. .... 4C0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   692 | 2521 (+ 0040) .. .... 4A0 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   693 | 2561 (+ 0040) .. .... 480 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   694 | 25A1 (+ 0040) .. .... 460 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   695 | 2561 (- 0040) .. .... 440 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   696 | 2521 (- 0040) .. .... 420 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   697 | 24E1 (- 0040) .. .... 400 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   698 | 24A1 (- 0040) .. .... 3E0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   699 | 2461 (- 0040) .. .... 3C0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   700 | 24A1 (+ 0040) .. .... 3A0 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   701 | 24E1 (+ 0040) .. .... 380 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   702 | 2521 (+ 0040) .. .... 360 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   703 | 2561 (+ 0040) .. .... 340 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   704 | 25A1 (+ 0040) .. .... 320 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   705 | 2561 (- 0040) .. .... 300 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   706 | 2521 (- 0040) .. .... 2E0 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   707 | 24E1 (- 0040) .. .... 2C0 | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   708 | 24A1 (- 0040) .. .... 2A0 | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   709 | 2461 (- 0040) .. .... 280 | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   710 | 24A1 (+ 0040) .. .... 260 | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   711 | 24E1 (+ 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   712 | 2521 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   713 | 2561 (+ 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   714 | 25A1 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   715 | 2561 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   716 | 2521 (- 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   717 | 24E1 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   718 | 24A1 (- 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   719 | 2461 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   720 | 24A1 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   721 | 24E1 (+ 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   722 | 2521 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   723 | 2561 (+ 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   724 | 25A1 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   725 | 2561 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   726 | 2521 (- 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   727 | 24E1 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   728 | 24A1 (- 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   729 | 2461 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   730 | 24A1 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   731 | 24E1 (+ 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   732 | 2521 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   733 | 2561 (+ 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   734 | 25A1 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   735 | 2561 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   736 | 2521 (- 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   737 | 24E1 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   738 | 24A1 (- 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   739 | 2461 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   740 | 24A1 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   741 | 24E1 (+ 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   742 | 2521 (+ 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   743 | 2561 (+ 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
|   744 | 25A1 (+ 0040) .. .... ... | 037C  ... ..  .. .... ... | 037C  ... ..  .. .... ... | .... .. ... . |
|   745 | 2561 (- 0040) .. .... ... | 029E  ... ..  .. .... ... | 029E  ... ..  .. .... ... | .... .. ... . |
|   746 | 2521 (- 0040) .. .... ... | 0235  ... ..  .. .... ... | 0235  ... ..  .. .... ... | .... .. ... . |
|   747 | 24E1 (- 0040) .. .... ... | 01C2  ... ..  .. .... ... | 01C2  ... ..  .. .... ... | .... .. ... . |
